BillID,BarName,Date,Time,ItemName,Price,Quantity,TipTotal,
SS-2919D2ED130CBB05,Sassafras Saloon,3/28,13:56,coffee,18.25,1,21.9,
SS-2919D2ED130CBB05,Sassafras Saloon,3/28,13:56,pistachios,3.75,3,13.5,
SS-BD062B4146D531AB,Sassafras Saloon,1/26,16:40,Funky Buddha Maple Bacon Coffee Porter,22.75,3,81.9,
SS-BD062B4146D531AB,Sassafras Saloon,1/26,16:40,Upslope Brown Ale,28.25,3,101.7,
SS-BD062B4146D531AB,Sassafras Saloon,1/26,16:40,Cigar City Hanaphu Imperial Stout,2.75,1,3.3,
SS-BD062B4146D531AB,Sassafras Saloon,1/26,16:40,Wicked Weed Serenity,4.75,3,17.1,
SS-BD062B4146D531AB,Sassafras Saloon,1/26,16:40,Craftsman Cabernale,27.0,1,32.4,
SS-BD062B4146D531AB,Sassafras Saloon,1/26,16:40,raw sugar,4.99,3,17.96,
SS-6F43D2BECD17D3A1,Sassafras Saloon,6/28,12:15,Cigar City Hanaphu Imperial Stout,2.75,3,9.9,
SS-6F43D2BECD17D3A1,Sassafras Saloon,6/28,12:15,Upslope Brown Ale,28.25,3,101.7,
SS-6F43D2BECD17D3A1,Sassafras Saloon,6/28,12:15,flax seed,16.0,3,57.6,
SS-6F43D2BECD17D3A1,Sassafras Saloon,6/28,12:15,creme fraiche,5.99,1,7.19,
SS-6F43D2BECD17D3A1,Sassafras Saloon,6/28,12:15,bay leaves,22.99,1,27.59,
SS-6F43D2BECD17D3A1,Sassafras Saloon,6/28,12:15,cornstarch,29.5,3,106.2,
SS-924BE29AC0884A0A,Sassafras Saloon,2/11,13:42,Samuel Adams Utopias,17.75,3,63.9,
SS-924BE29AC0884A0A,Sassafras Saloon,2/11,13:42,Victory Prima Pils,2.0,1,2.4,
SS-924BE29AC0884A0A,Sassafras Saloon,2/11,13:42,Ten Fidy,0.0,2,0.0,
SS-924BE29AC0884A0A,Sassafras Saloon,2/11,13:42,Brewery Ommegang Three Philosophers,5.5,3,19.8,
SS-924BE29AC0884A0A,Sassafras Saloon,2/11,13:42,condensed milk,20.99,1,25.19,
SS-924BE29AC0884A0A,Sassafras Saloon,2/11,13:42,chambord,4.99,3,17.96,
SS-924BE29AC0884A0A,Sassafras Saloon,2/11,13:42,tartar sauce,5.75,2,13.8,
SS-924BE29AC0884A0A,Sassafras Saloon,2/11,13:42,orange peels,19.25,2,46.2,
SS-924BE29AC0884A0A,Sassafras Saloon,2/11,13:42,strawberry milkshake,8.5,1,10.2,
SS-57498B3D9D705B5C,Sassafras Saloon,8/4,18:04,Ten Fidy,0.0,1,0.0,
SS-57498B3D9D705B5C,Sassafras Saloon,8/4,18:04,bagels,22.75,1,27.3,
SS-DC0C367CD1E7F645,Sassafras Saloon,3/22,01:24,Samuel Adams Utopias,17.75,1,21.3,
SS-DC0C367CD1E7F645,Sassafras Saloon,3/22,01:24,bass,22.99,2,55.18,
SS-DC0C367CD1E7F645,Sassafras Saloon,3/22,01:24,butter,8.99,3,32.36,
SS-19DB22B09DDA5649,Sassafras Saloon,5/19,16:37,Samuel Adams Utopias,17.75,1,21.3,
SS-19DB22B09DDA5649,Sassafras Saloon,5/19,16:37,Brewery Ommegang Three Philosophers,5.5,2,13.2,
SS-19DB22B09DDA5649,Sassafras Saloon,5/19,16:37,Victory Prima Pils,2.0,2,4.8,
SS-19DB22B09DDA5649,Sassafras Saloon,5/19,16:37,Funky Buddha Maple Bacon Coffee Porter,22.75,1,27.3,
SS-19DB22B09DDA5649,Sassafras Saloon,5/19,16:37,Cigar City Hanaphu Imperial Stout,2.75,3,9.9,
SS-19DB22B09DDA5649,Sassafras Saloon,5/19,16:37,mayonnaise,7.99,2,19.18,
SS-19DB22B09DDA5649,Sassafras Saloon,5/19,16:37,peanuts,27.25,1,32.7,
SS-19DB22B09DDA5649,Sassafras Saloon,5/19,16:37,apple butter,17.5,2,42.0,
SS-19DB22B09DDA5649,Sassafras Saloon,5/19,16:37,mint,13.5,2,32.4,
SS-346CEB7C16ACD371,Sassafras Saloon,10/2,03:21,Funky Buddha Maple Bacon Coffee Porter,22.75,1,27.3,
SS-346CEB7C16ACD371,Sassafras Saloon,10/2,03:21,Upslope Brown Ale,28.25,3,101.7,
SS-346CEB7C16ACD371,Sassafras Saloon,10/2,03:21,Upslope Brown Ale,28.25,1,33.9,
SS-346CEB7C16ACD371,Sassafras Saloon,10/2,03:21,Ten Fidy,0.0,2,0.0,
SS-346CEB7C16ACD371,Sassafras Saloon,10/2,03:21,eel,13.0,2,31.2,
SS-346CEB7C16ACD371,Sassafras Saloon,10/2,03:21,creme fraiche,9.5,3,34.2,
SS-346CEB7C16ACD371,Sassafras Saloon,10/2,03:21,raw sugar,13.75,3,49.5,
SS-346CEB7C16ACD371,Sassafras Saloon,10/2,03:21,vanilla bean,17.75,1,21.3,
SS-346CEB7C16ACD371,Sassafras Saloon,10/2,03:21,blue cheese,26.5,2,63.6,
SS-79DB9B0660419525,Sassafras Saloon,5/27,16:07,Foothills Brewing Sexual Chocolate,24.0,3,86.4,
SS-79DB9B0660419525,Sassafras Saloon,5/27,16:07,Cigar City Hanaphu Imperial Stout,2.75,2,6.6,
SS-79DB9B0660419525,Sassafras Saloon,5/27,16:07,Wicked Weed Serenity,4.75,2,11.4,
SS-79DB9B0660419525,Sassafras Saloon,5/27,16:07,Samuel Adams Utopias,17.75,2,42.6,
SS-79DB9B0660419525,Sassafras Saloon,5/27,16:07,Victory Prima Pils,2.0,1,2.4,
SS-79DB9B0660419525,Sassafras Saloon,5/27,16:07,baking powder,4.0,2,9.6,
SS-79DB9B0660419525,Sassafras Saloon,5/27,16:07,vanilla bean,8.0,2,19.2,
SS-79DB9B0660419525,Sassafras Saloon,5/27,16:07,potatoes,0.5,3,1.8,
SS-79DB9B0660419525,Sassafras Saloon,5/27,16:07,broth,29.99,1,35.99,
SS-79DB9B0660419525,Sassafras Saloon,5/27,16:07,liver,13.25,2,31.8,
SS-EB8272966067A9DA,Sassafras Saloon,7/8,13:21,Ten Fidy,0.0,3,0.0,
SS-EB8272966067A9DA,Sassafras Saloon,7/8,13:21,Funky Buddha Maple Bacon Coffee Porter,22.75,3,81.9,
SS-EB8272966067A9DA,Sassafras Saloon,7/8,13:21,curry leaves,10.5,2,25.2,
SS-FDFC394E1D77B98D,Sassafras Saloon,12/27,00:31,Victory Prima Pils,2.0,1,2.4,
SS-FDFC394E1D77B98D,Sassafras Saloon,12/27,00:31,The Bruery Saison Rue,1.99,3,7.16,
SS-FDFC394E1D77B98D,Sassafras Saloon,12/27,00:31,cabbage,15.99,1,19.19,
SS-0903B41F8978A188,Sassafras Saloon,6/26,17:52,Upslope Brown Ale,28.25,1,33.9,
SS-0903B41F8978A188,Sassafras Saloon,6/26,17:52,Ten Fidy,0.0,3,0.0,
SS-0903B41F8978A188,Sassafras Saloon,6/26,17:52,oregano,19.25,1,23.1,
SS-0903B41F8978A188,Sassafras Saloon,6/26,17:52,pancetta,15.75,1,18.9,
SS-0903B41F8978A188,Sassafras Saloon,6/26,17:52,asparagus,12.99,1,15.59,
SS-0903B41F8978A188,Sassafras Saloon,6/26,17:52,earl gray's tea,16.25,1,19.5,
SS-0903B41F8978A188,Sassafras Saloon,6/26,17:52,coconut oil,11.5,2,27.6,
SS-7C18BD4FBA09BBC8,Sassafras Saloon,10/12,22:51,Cigar City Hanaphu Imperial Stout,2.75,1,3.3,
SS-7C18BD4FBA09BBC8,Sassafras Saloon,10/12,22:51,Upslope Brown Ale,28.25,3,101.7,
SS-7C18BD4FBA09BBC8,Sassafras Saloon,10/12,22:51,Upslope Brown Ale,28.25,1,33.9,
SS-7C18BD4FBA09BBC8,Sassafras Saloon,10/12,22:51,The Bruery Saison Rue,1.99,1,2.39,
SS-7C18BD4FBA09BBC8,Sassafras Saloon,10/12,22:51,Victory Prima Pils,2.0,2,4.8,
SS-7C18BD4FBA09BBC8,Sassafras Saloon,10/12,22:51,pancetta,10.0,3,36.0,
SS-7C18BD4FBA09BBC8,Sassafras Saloon,10/12,22:51,water,0.0,1,0.0,
SS-7C18BD4FBA09BBC8,Sassafras Saloon,10/12,22:51,ricotta cheese,16.99,1,20.39,
SS-9A0313E012EF0350,Sassafras Saloon,7/21,12:60,Wicked Weed Serenity,4.75,3,17.1,
SS-9A0313E012EF0350,Sassafras Saloon,7/21,12:60,Foothills Brewing Sexual Chocolate,24.0,2,57.6,
SS-9A0313E012EF0350,Sassafras Saloon,7/21,12:60,bagels,19.75,3,71.1,
SS-9A0313E012EF0350,Sassafras Saloon,7/21,12:60,date sugar,26.0,3,93.6,
SS-A7DD34E7F77A0D3B,Sassafras Saloon,6/2,13:45,Wicked Weed Serenity,4.75,1,5.7,
SS-A7DD34E7F77A0D3B,Sassafras Saloon,6/2,13:45,Cigar City Hanaphu Imperial Stout,2.75,2,6.6,
SS-A7DD34E7F77A0D3B,Sassafras Saloon,6/2,13:45,mussels,28.75,3,103.5,
SS-48BE61BD93208161,Sassafras Saloon,11/21,01:53,Craftsman Cabernale,27.0,1,32.4,
SS-48BE61BD93208161,Sassafras Saloon,11/21,01:53,Ten Fidy,0.0,2,0.0,
SS-48BE61BD93208161,Sassafras Saloon,11/21,01:53,The Bruery Saison Rue,1.99,3,7.16,
SS-48BE61BD93208161,Sassafras Saloon,11/21,01:53,Funky Buddha Maple Bacon Coffee Porter,22.75,3,81.9,
SS-48BE61BD93208161,Sassafras Saloon,11/21,01:53,Foothills Brewing Sexual Chocolate,24.0,1,28.8,
SS-48BE61BD93208161,Sassafras Saloon,11/21,01:53,haddock,16.25,1,19.5,
SS-48BE61BD93208161,Sassafras Saloon,11/21,01:53,turkeys,5.5,1,6.6,
SS-48BE61BD93208161,Sassafras Saloon,11/21,01:53,Mandarin oranges,14.99,1,17.99,
SS-48BE61BD93208161,Sassafras Saloon,11/21,01:53,aioli,5.99,2,14.38,
SS-88CA1121C37B4792,Sassafras Saloon,8/20,20:09,Foothills Brewing Sexual Chocolate,24.0,1,28.8,
SS-88CA1121C37B4792,Sassafras Saloon,8/20,20:09,Samuel Adams Utopias,17.75,3,63.9,
SS-88CA1121C37B4792,Sassafras Saloon,8/20,20:09,Victory Prima Pils,2.0,3,7.2,
SS-88CA1121C37B4792,Sassafras Saloon,8/20,20:09,Tabasco sauce,24.99,2,59.98,
SS-88CA1121C37B4792,Sassafras Saloon,8/20,20:09,asparagus,27.0,2,64.8,
SS-51AA478B32DFB95C,Sassafras Saloon,6/3,19:42,Foothills Brewing Sexual Chocolate,24.0,1,28.8,
SS-51AA478B32DFB95C,Sassafras Saloon,6/3,19:42,Brewery Ommegang Three Philosophers,5.5,3,19.8,
SS-51AA478B32DFB95C,Sassafras Saloon,6/3,19:42,Wicked Weed Serenity,4.75,1,5.7,
SS-51AA478B32DFB95C,Sassafras Saloon,6/3,19:42,Upslope Brown Ale,28.25,2,67.8,
SS-51AA478B32DFB95C,Sassafras Saloon,6/3,19:42,pinto beans,28.25,1,33.9,
SS-51AA478B32DFB95C,Sassafras Saloon,6/3,19:42,brandy,2.75,2,6.6,
SB-9121817C5FF73C1A,Sazerac Bar,1/7,03:39,Kern River Brewing Citra DIPA,20.75,1,24.9,
SB-9121817C5FF73C1A,Sazerac Bar,1/7,03:39,Original Premium Lager Dog,5.25,2,12.6,
SB-9121817C5FF73C1A,Sazerac Bar,1/7,03:39,halibut,28.5,2,68.4,
SB-9121817C5FF73C1A,Sazerac Bar,1/7,03:39,celery seeds,6.0,3,21.6,
SB-9121817C5FF73C1A,Sazerac Bar,1/7,03:39,cider,2.99,1,3.59,
SB-9121817C5FF73C1A,Sazerac Bar,1/7,03:39,hash browns,20.0,1,24.0,
SB-07615DB2F0A7F0DA,Sazerac Bar,2/17,20:38,Westbrook Mexican Cake,29.25,3,105.3,
SB-07615DB2F0A7F0DA,Sazerac Bar,2/17,20:38,Kern River Brewing Citra DIPA,20.75,3,74.7,
SB-07615DB2F0A7F0DA,Sazerac Bar,2/17,20:38,remoulade,13.75,2,33.0,
SB-07615DB2F0A7F0DA,Sazerac Bar,2/17,20:38,poppy seeds,27.25,3,98.1,
SB-07615DB2F0A7F0DA,Sazerac Bar,2/17,20:38,jasmine tea,15.5,1,18.6,
SB-508600B2F862F07A,Sazerac Bar,8/14,18:26,New Glarus Brewing Serendipity�,3.75,1,4.5,
SB-508600B2F862F07A,Sazerac Bar,8/14,18:26,Green Flash Hop Head Red,24.0,1,28.8,
SB-508600B2F862F07A,Sazerac Bar,8/14,18:26,Original Premium Lager Dog,5.25,2,12.6,
SB-508600B2F862F07A,Sazerac Bar,8/14,18:26,wine,18.5,3,66.6,
SB-508600B2F862F07A,Sazerac Bar,8/14,18:26,pepper,5.75,1,6.9,
SB-508600B2F862F07A,Sazerac Bar,8/14,18:26,brussels sprouts,26.75,3,96.3,
SB-508600B2F862F07A,Sazerac Bar,8/14,18:26,prawns,16.99,3,61.16,
SB-6D105FB27CCACE17,Sazerac Bar,3/27,23:54,Original Premium Lager Dog,5.25,2,12.6,
SB-6D105FB27CCACE17,Sazerac Bar,3/27,23:54,Lagunitas Brown Shugga,0.25,1,0.3,
SB-6D105FB27CCACE17,Sazerac Bar,3/27,23:54,New Glarus Brewing Serendipity�,3.75,3,13.5,
SB-6D105FB27CCACE17,Sazerac Bar,3/27,23:54,Alpine Great,24.0,1,28.8,
SB-6D105FB27CCACE17,Sazerac Bar,3/27,23:54,poppy seeds,17.25,2,41.4,
SB-6D105FB27CCACE17,Sazerac Bar,3/27,23:54,wild rice,10.0,3,36.0,
SB-6D105FB27CCACE17,Sazerac Bar,3/27,23:54,earl gray's tea,0.25,1,0.3,
SB-6D105FB27CCACE17,Sazerac Bar,3/27,23:54,sparkling water,8.25,1,9.9,
SB-1E4BE13653B12F9A,Sazerac Bar,11/26,12:12,Hefeweizen,16.75,1,20.1,
SB-1E4BE13653B12F9A,Sazerac Bar,11/26,12:12,green onions,8.75,1,10.5,
SB-1E4BE13653B12F9A,Sazerac Bar,11/26,12:12,ginger,10.0,1,12.0,
SB-1E4BE13653B12F9A,Sazerac Bar,11/26,12:12,granola,4.99,1,5.99,
SB-1E4BE13653B12F9A,Sazerac Bar,11/26,12:12,lemon juice,13.75,3,49.5,
SB-EEDB9F7A56D38D6D,Sazerac Bar,1/18,03:48,Westbrook Mexican Cake,29.25,1,35.1,
SB-EEDB9F7A56D38D6D,Sazerac Bar,1/18,03:48,Green Flash Hop Head Red,24.0,2,57.6,
SB-EEDB9F7A56D38D6D,Sazerac Bar,1/18,03:48,Original Premium Lager Dog,5.25,2,12.6,
SB-EEDB9F7A56D38D6D,Sazerac Bar,1/18,03:48,jack cheese,23.99,1,28.79,
SB-EEDB9F7A56D38D6D,Sazerac Bar,1/18,03:48,asiago cheese,22.5,1,27.0,
SB-7C69E314D38B85DE,Sazerac Bar,10/11,02:00,Alpine Great,24.0,2,57.6,
SB-7C69E314D38B85DE,Sazerac Bar,10/11,02:00,New Belgium Lips of Faith La Folie,17.5,1,21.0,
SB-7C69E314D38B85DE,Sazerac Bar,10/11,02:00,Lagunitas Brown Shugga,0.25,1,0.3,
SB-7C69E314D38B85DE,Sazerac Bar,10/11,02:00,New Glarus Brewing Serendipity�,3.75,1,4.5,
SB-7C69E314D38B85DE,Sazerac Bar,10/11,02:00,Westbrook Mexican Cake,29.25,1,35.1,
SB-7C69E314D38B85DE,Sazerac Bar,10/11,02:00,graham crackers,25.25,2,60.6,
SB-7C69E314D38B85DE,Sazerac Bar,10/11,02:00,pepsi,13.25,1,15.9,
SB-7C69E314D38B85DE,Sazerac Bar,10/11,02:00,poultry seasoning,0.75,3,2.7,
SB-2A262ECABCD9B108,Sazerac Bar,7/3,03:39,Hefeweizen,16.75,1,20.1,
SB-2A262ECABCD9B108,Sazerac Bar,7/3,03:39,New Belgium Lips of Faith La Folie,17.5,3,63.0,
SB-2A262ECABCD9B108,Sazerac Bar,7/3,03:39,feta cheese,22.75,2,54.6,
SB-2A262ECABCD9B108,Sazerac Bar,7/3,03:39,chutney,17.75,2,42.6,
SB-2A262ECABCD9B108,Sazerac Bar,7/3,03:39,flour,14.25,1,17.1,
SB-2A262ECABCD9B108,Sazerac Bar,7/3,03:39,allspice,10.5,1,12.6,
SB-E6E4594E070E54F8,Sazerac Bar,7/8,04:38,Green Flash Hop Head Red,24.0,3,86.4,
SB-E6E4594E070E54F8,Sazerac Bar,7/8,04:38,Kern River Brewing Citra DIPA,20.75,2,49.8,
SB-E6E4594E070E54F8,Sazerac Bar,7/8,04:38,Saint Arnold Fancy Lawnmower,0.0,3,0.0,
SB-E6E4594E070E54F8,Sazerac Bar,7/8,04:38,New Belgium Lips of Faith La Folie,17.5,3,63.0,
SB-E6E4594E070E54F8,Sazerac Bar,7/8,04:38,Hefeweizen,16.75,1,20.1,
SB-E6E4594E070E54F8,Sazerac Bar,7/8,04:38,venison,4.0,1,4.8,
SB-E6E4594E070E54F8,Sazerac Bar,7/8,04:38,butter,5.25,1,6.3,
SB-E6E4594E070E54F8,Sazerac Bar,7/8,04:38,rum,7.5,2,18.0,
SB-E6E4594E070E54F8,Sazerac Bar,7/8,04:38,romaine lettuce,28.75,3,103.5,
SB-00C2FFC81C7B46DB,Sazerac Bar,9/5,03:03,Lagunitas Brown Shugga,0.25,2,0.6,
SB-00C2FFC81C7B46DB,Sazerac Bar,9/5,03:03,Original Premium Lager Dog,5.25,2,12.6,
SB-00C2FFC81C7B46DB,Sazerac Bar,9/5,03:03,New Glarus Brewing Serendipity�,3.75,2,9.0,
SB-00C2FFC81C7B46DB,Sazerac Bar,9/5,03:03,Three Floyds Dark Lord,9.75,2,23.4,
SB-00C2FFC81C7B46DB,Sazerac Bar,9/5,03:03,Kern River Brewing Citra DIPA,20.75,1,24.9,
SB-00C2FFC81C7B46DB,Sazerac Bar,9/5,03:03,bouillon,3.99,1,4.79,
SB-00C2FFC81C7B46DB,Sazerac Bar,9/5,03:03,Marsala,29.25,3,105.3,
SB-A57B8BA9290236BC,Sazerac Bar,9/25,12:39,New Glarus Brewing Serendipity�,3.75,3,13.5,
SB-A57B8BA9290236BC,Sazerac Bar,9/25,12:39,Westbrook Mexican Cake,29.25,3,105.3,
SB-A57B8BA9290236BC,Sazerac Bar,9/25,12:39,Three Floyds Dark Lord,9.75,2,23.4,
SB-A57B8BA9290236BC,Sazerac Bar,9/25,12:39,Green Flash Hop Head Red,24.0,2,57.6,
SB-A57B8BA9290236BC,Sazerac Bar,9/25,12:39,Kern River Brewing Citra DIPA,20.75,1,24.9,
SB-A57B8BA9290236BC,Sazerac Bar,9/25,12:39,kale,13.75,3,49.5,
SB-A57B8BA9290236BC,Sazerac Bar,9/25,12:39,cheddar cheese,7.25,2,17.4,
SB-A57B8BA9290236BC,Sazerac Bar,9/25,12:39,chickpeas,0.25,2,0.6,
SB-A57B8BA9290236BC,Sazerac Bar,9/25,12:39,spaghetti squash,14.0,2,33.6,
SB-078DA825F19FE2A8,Sazerac Bar,8/19,18:58,Kern River Brewing Citra DIPA,20.75,2,49.8,
SB-078DA825F19FE2A8,Sazerac Bar,8/19,18:58,Westbrook Mexican Cake,29.25,2,70.2,
SB-078DA825F19FE2A8,Sazerac Bar,8/19,18:58,Green Flash Hop Head Red,24.0,1,28.8,
SB-078DA825F19FE2A8,Sazerac Bar,8/19,18:58,New Glarus Brewing Serendipity�,3.75,3,13.5,
SB-078DA825F19FE2A8,Sazerac Bar,8/19,18:58,plum tomatoes,24.25,3,87.3,
SB-078DA825F19FE2A8,Sazerac Bar,8/19,18:58,sugar,24.25,2,58.2,
SB-078DA825F19FE2A8,Sazerac Bar,8/19,18:58,date sugar,22.25,1,26.7,
SB-078DA825F19FE2A8,Sazerac Bar,8/19,18:58,chipotle peppers,23.75,2,57.0,
SB-078DA825F19FE2A8,Sazerac Bar,8/19,18:58,pancetta,9.0,2,21.6,
SB-83AFF8B3A9B0BEA6,Sazerac Bar,10/17,02:06,Westbrook Mexican Cake,29.25,3,105.3,
SB-83AFF8B3A9B0BEA6,Sazerac Bar,10/17,02:06,Alpine Great,24.0,3,86.4,
SB-83AFF8B3A9B0BEA6,Sazerac Bar,10/17,02:06,Original Premium Lager Dog,5.25,2,12.6,
SB-83AFF8B3A9B0BEA6,Sazerac Bar,10/17,02:06,dumpling,8.5,1,10.2,
SB-83AFF8B3A9B0BEA6,Sazerac Bar,10/17,02:06,poultry seasoning,5.99,3,21.56,
SB-83AFF8B3A9B0BEA6,Sazerac Bar,10/17,02:06,sweet peppers,5.75,2,13.8,
SB-83AFF8B3A9B0BEA6,Sazerac Bar,10/17,02:06,green tea,13.0,3,46.8,
SB-7164BF577AB076DB,Sazerac Bar,11/15,14:15,New Belgium Lips of Faith La Folie,17.5,3,63.0,
SB-7164BF577AB076DB,Sazerac Bar,11/15,14:15,Kern River Brewing Citra DIPA,20.75,3,74.7,
SB-7164BF577AB076DB,Sazerac Bar,11/15,14:15,rice wine,13.25,2,31.8,
SB-7164BF577AB076DB,Sazerac Bar,11/15,14:15,nectarines,23.99,3,86.36,
SB-F95AF508EF410D06,Sazerac Bar,12/22,24:10,Three Floyds Dark Lord,9.75,1,11.7,
SB-F95AF508EF410D06,Sazerac Bar,12/22,24:10,sunflower seeds,13.25,3,47.7,
SB-F95AF508EF410D06,Sazerac Bar,12/22,24:10,amaretto,21.5,1,25.8,
SB-F95AF508EF410D06,Sazerac Bar,12/22,24:10,pancetta,21.75,3,78.3,
SB-ACE426A5658F3903,Sazerac Bar,4/6,01:42,Saint Arnold Fancy Lawnmower,0.0,2,0.0,
SB-ACE426A5658F3903,Sazerac Bar,4/6,01:42,Original Premium Lager Dog,5.25,3,18.9,
SB-ACE426A5658F3903,Sazerac Bar,4/6,01:42,lamb,16.75,1,20.1,
SB-ACE426A5658F3903,Sazerac Bar,4/6,01:42,celery seeds,6.0,2,14.4,
SB-C6A5C9DCED73FD88,Sazerac Bar,12/2,24:47,New Glarus Brewing Serendipity�,3.75,1,4.5,
SB-C6A5C9DCED73FD88,Sazerac Bar,12/2,24:47,Green Flash Hop Head Red,24.0,1,28.8,
SB-C6A5C9DCED73FD88,Sazerac Bar,12/2,24:47,powdered sugar,10.75,1,12.9,
SB-C6A5C9DCED73FD88,Sazerac Bar,12/2,24:47,adobo,20.75,2,49.8,
SB-C6A5C9DCED73FD88,Sazerac Bar,12/2,24:47,duck,8.0,1,9.6,
SB-B98330C84DCD7B78,Sazerac Bar,5/24,20:59,Hefeweizen,16.75,2,40.2,
SB-B98330C84DCD7B78,Sazerac Bar,5/24,20:59,Saint Arnold Fancy Lawnmower,0.0,1,0.0,
SB-B98330C84DCD7B78,Sazerac Bar,5/24,20:59,Green Flash Hop Head Red,24.0,1,28.8,
SB-B98330C84DCD7B78,Sazerac Bar,5/24,20:59,Lagunitas Brown Shugga,0.25,2,0.6,
SB-B98330C84DCD7B78,Sazerac Bar,5/24,20:59,Three Floyds Dark Lord,9.75,3,35.1,
SB-B98330C84DCD7B78,Sazerac Bar,5/24,20:59,salmon,5.5,1,6.6,
SB-B98330C84DCD7B78,Sazerac Bar,5/24,20:59,hash browns,20.0,1,24.0,
SB-B98330C84DCD7B78,Sazerac Bar,5/24,20:59,bananas,23.0,3,82.8,
SB-B98330C84DCD7B78,Sazerac Bar,5/24,20:59,English muffins,17.25,3,62.1,
SB-B98330C84DCD7B78,Sazerac Bar,5/24,20:59,water,2.0,1,2.4,
SB-1BA4FFAE967B2959,Sazerac Bar,7/28,20:24,Kern River Brewing Citra DIPA,20.75,1,24.9,
SB-1BA4FFAE967B2959,Sazerac Bar,7/28,20:24,Saint Arnold Fancy Lawnmower,0.0,1,0.0,
SB-1BA4FFAE967B2959,Sazerac Bar,7/28,20:24,Hefeweizen,16.75,3,60.3,
SB-1BA4FFAE967B2959,Sazerac Bar,7/28,20:24,avocados,4.75,3,17.1,
SB-1BA4FFAE967B2959,Sazerac Bar,7/28,20:24,beer,2.99,1,3.59,
SB-1BA4FFAE967B2959,Sazerac Bar,7/28,20:24,apple butter,14.99,2,35.98,
SB-1BA4FFAE967B2959,Sazerac Bar,7/28,20:24,pheasants,26.99,2,64.78,
SB-1BA4FFAE967B2959,Sazerac Bar,7/28,20:24,squash,16.5,1,19.8,
SB-4060836442D5C6DC,Sazerac Bar,6/15,20:35,New Belgium Lips of Faith La Folie,17.5,1,21.0,
SB-4060836442D5C6DC,Sazerac Bar,6/15,20:35,Original Premium Lager Dog,5.25,2,12.6,
SB-4060836442D5C6DC,Sazerac Bar,6/15,20:35,Three Floyds Dark Lord,9.75,3,35.1,
SB-4060836442D5C6DC,Sazerac Bar,6/15,20:35,strawberry milkshake,23.25,3,83.7,
SB-4060836442D5C6DC,Sazerac Bar,6/15,20:35,date sugar,18.25,1,21.9,
SB-3B25684B67695F4B,Sazerac Bar,6/7,21:46,Hefeweizen,16.75,1,20.1,
SB-3B25684B67695F4B,Sazerac Bar,6/7,21:46,Westbrook Mexican Cake,29.25,2,70.2,
SB-3B25684B67695F4B,Sazerac Bar,6/7,21:46,Kern River Brewing Citra DIPA,20.75,2,49.8,
SB-3B25684B67695F4B,Sazerac Bar,6/7,21:46,Original Premium Lager Dog,5.25,3,18.9,
SB-3B25684B67695F4B,Sazerac Bar,6/7,21:46,sour cream,20.5,3,73.8,
SB-3B25684B67695F4B,Sazerac Bar,6/7,21:46,artichokes,24.99,2,59.98,
SB-6CD8DBDB69FD8280,Sazerac Bar,9/20,20:54,New Glarus Brewing Serendipity�,3.75,3,13.5,
SB-6CD8DBDB69FD8280,Sazerac Bar,9/20,20:54,Three Floyds Dark Lord,9.75,1,11.7,
SB-6CD8DBDB69FD8280,Sazerac Bar,9/20,20:54,Saint Arnold Fancy Lawnmower,0.0,3,0.0,
SB-6CD8DBDB69FD8280,Sazerac Bar,9/20,20:54,Westbrook Mexican Cake,29.25,2,70.2,
SB-6CD8DBDB69FD8280,Sazerac Bar,9/20,20:54,raw sugar,6.25,1,7.5,
SB-6CD8DBDB69FD8280,Sazerac Bar,9/20,20:54,sardines,17.5,2,42.0,
SB-6CD8DBDB69FD8280,Sazerac Bar,9/20,20:54,corned beef,13.5,2,32.4,
SB-6CD8DBDB69FD8280,Sazerac Bar,9/20,20:54,curry paste,11.99,3,43.16,
SB-6CD8DBDB69FD8280,Sazerac Bar,9/20,20:54,angelica,13.75,1,16.5,
SB-504F538EF553062C,Sazerac Bar,11/5,13:59,Kern River Brewing Citra DIPA,20.75,2,49.8,
SB-504F538EF553062C,Sazerac Bar,11/5,13:59,eel,24.99,1,29.99,
SB-3D91109FE3A4B9CB,Sazerac Bar,12/28,03:37,Westbrook Mexican Cake,29.25,3,105.3,
SB-3D91109FE3A4B9CB,Sazerac Bar,12/28,03:37,Three Floyds Dark Lord,9.75,1,11.7,
SB-3D91109FE3A4B9CB,Sazerac Bar,12/28,03:37,melons,5.5,3,19.8,
SB-3D91109FE3A4B9CB,Sazerac Bar,12/28,03:37,tomatoes,19.0,2,45.6,
SB-3D91109FE3A4B9CB,Sazerac Bar,12/28,03:37,walnuts,24.5,1,29.4,
SB-FDF5E3A9A11C6F14,Sazerac Bar,9/11,15:37,Saint Arnold Fancy Lawnmower,0.0,3,0.0,
SB-FDF5E3A9A11C6F14,Sazerac Bar,9/11,15:37,Alpine Great,24.0,2,57.6,
SB-FDF5E3A9A11C6F14,Sazerac Bar,9/11,15:37,Green Flash Hop Head Red,24.0,3,86.4,
SB-FDF5E3A9A11C6F14,Sazerac Bar,9/11,15:37,tomato juice,18.25,2,43.8,
SB-FDF5E3A9A11C6F14,Sazerac Bar,9/11,15:37,brown sugar,27.0,3,97.2,
SB-FDF5E3A9A11C6F14,Sazerac Bar,9/11,15:37,black beans,15.0,1,18.0,
